Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:3P3KYALsULoYB2D8qIuu2A","Pincesa Mia","Jalil Lopez","Pincesa Mia - Single","1","1","220705","spotify:user:ortega.sergio","2013-03-04T11:54:53Z"
"spotify:track:7KmjVSY2uK8pVztRbTSS37","Playa Fo Sho","Toby Love, Magic Juan","Toby Love Reloaded","1","3","199053","spotify:user:ortega.sergio","2013-03-04T11:57:33Z"
"spotify:track:1p9q2kRq5udaH02YviyWD0","Me Puedo Matar","Bachata Heightz, Héctor Acosta "El Torito"","Super Bachata 2010","1","3","264853","spotify:user:ortega.sergio","2013-03-04T12:16:24Z"
"spotify:track:1NYnEnr9EkA0r0ZoYNTocN","Ella Lo Que Quiere Es Salsa","Víctor Manuelle, Voltio, Jowell & Randy","Ella Lo Que Quiere Es Salsa","1","1","240293","spotify:user:ortega.sergio","2013-03-11T09:36:50Z"
"spotify:track:2MnKininlD8bY9ggRNSJ37","Qué Precio Tiene el Cielo - Salsa Version","Marc Anthony","Sigo Siendo Yo","1","14","302946","spotify:user:ortega.sergio","2013-03-11T09:37:47Z"
"spotify:track:3ihMiG7GPZdsWJcf7Tyevw","Abre Que Voy","Miguel Enriquez","Grandes Exitos","1","4","262746","spotify:user:ortega.sergio","2013-03-11T09:38:06Z"
"spotify:track:6B9r2hH46YbSEvnivmeF5C","Amor De Una Noche - Remix Version","N'Klabe, Julio Voltio","I Love Salsa (re-release)","1","6","267346","spotify:user:ortega.sergio","2013-03-11T09:41:50Z"
"spotify:track:3qt8CPRput5GS5dltTLAj4","Santo Domingo Sin Ti (feat. Wason Brazoban)","Daniel Santacruz","Radio Rompecorazones","1","10","246466","spotify:user:ortega.sergio","2013-03-11T11:32:21Z"
"spotify:track:3tm3GG9BBOYhUzKWlS6A74","Vivir Mi Vida","Marc Anthony","Vivir Mi Vida","1","1","251160","spotify:user:ortega.sergio","2013-10-12T18:31:15Z"
"spotify:track:6UtgH8Q08JMsOOkDl6p6h8","Color Esperanza","Sabor Latino","Tus Numeros 1 al Ritmo de Salsa","1","5","271520","spotify:user:ortega.sergio","2013-10-12T19:28:33Z"
"spotify:track:1R5TwHpEPrgaSyZQElNH0k","Darte un Beso","Prince Royce","Darte un Beso","1","1","206506","spotify:user:ortega.sergio","2013-10-12T19:35:59Z"
"spotify:track:1Gj2opvezjMbG7WytOEXdM","Be My Baby","Leslie Grace","Be My Baby - Single","1","1","217626","spotify:user:ortega.sergio","2013-10-15T19:53:19Z"
"spotify:track:15a0oXlpBqXxu7JYSH080S","Ven Morena","Oscar D'León","15 Exitos De- Oscar D Leon","1","5","307292","spotify:user:ortega.sergio","2013-10-23T19:33:36Z"
"spotify:track:2jIcp0NFMWg5bASwGLdso4","La Canto","Oscar D'León, Barullo","Fuzionando","1","3","270346","spotify:user:ortega.sergio","2013-10-23T19:55:54Z"
"spotify:track:7Jm5q6iMoGK6fyV4CMnY9n","Amor Silvestre (feat. El Canario)","Septeto Santiaguero, El Canario","Vamos Pa' la Fiesta","1","6","272853","spotify:user:ortega.sergio","2013-11-08T19:54:01Z"
"spotify:track:2j5dy9SzXdQ71Y2jgtiFAJ","Frío, Frío","Juan Luis Guerra 4.40, Romeo Santos","Frío, Frío (feat. Romeo Santos) [Live]","1","1","218996","spotify:user:ortega.sergio","2013-12-17T18:25:32Z"
"spotify:track:6p8Dt5ofRsmwhBSYhDwMRS","Arroz Con Habichuela","El Gran Combo De Puerto Rico","Arroz Con Habichuela","1","4","356640","spotify:user:ortega.sergio","2013-12-17T18:28:58Z"
"spotify:track:3GLSlNVBQFltlTE7rGKIPc","Lágrimas Negras","Ignacio Carrillo","De Profesión... Sonero","1","9","305320","spotify:user:ortega.sergio","2013-12-20T19:05:21Z"
"spotify:track:0Hv8aeWmZt5vPngIql4UDF","Loco","Enrique Iglesias, Romeo Santos","Loco","1","1","213666","spotify:user:ortega.sergio","2014-01-20T19:57:18Z"
"spotify:track:3gIZxkCKjNP1tft5TynUED","El Cantante","Marc Anthony","Marc Anthony "El Cantante" OST","1","1","407533","spotify:user:ortega.sergio","2014-02-27T11:15:40Z"
"spotify:track:5PycBIeabfvX3n9ILG7Vrv","Propuesta Indecente","Romeo Santos","Fórmula, Vol. 2 (Deluxe Edition)","1","13","235133","spotify:user:ortega.sergio","2014-04-17T10:58:21Z"
"spotify:track:5evx5is4W5iLY7A5zv82Ut","Qué Pasa Loco","Issac Delgado","Grandes Exitos Vol. 1","1","7","378013","spotify:user:ortega.sergio","2014-04-25T22:31:32Z"
"spotify:track:6ALPRrvmwjE0TnFJt1vaHf","Mujer De Carne y Hueso","Guayacán Orquesta, Gustavo Rodriguez","25 Años,25 Éxitos, 25 Artistas","2","10","292320","spotify:user:ortega.sergio","2014-04-25T22:33:36Z"
"spotify:track:13IiQQx5tFXgY11iE1sui8","Ay Amor Cuando Hablan Las Miradas","Guayacán Orquesta","A Fondo Con...Guayacan Orquesta","1","1","257018","spotify:user:ortega.sergio","2014-04-25T22:35:10Z"
"spotify:track:77ryWYm0CMeacQ5JdDBOgR","S E R A","Orquesta La Conspiración","Ernie's Conspiracy","1","5","277133","spotify:user:ortega.sergio","2014-04-25T22:38:58Z"
"spotify:track:3QdCs5TFVT2LOIiAemrHKP","Ntoman","Africando","World Music Legend - Volume 1","1","12","305773","spotify:user:ortega.sergio","2014-04-25T22:49:50Z"
"spotify:track:0MEn5wVttIHOLTgRQtWcOv","Aïcha","Africando","World Music Legend - Volume 1","1","2","312800","spotify:user:ortega.sergio","2014-04-25T22:50:35Z"
"spotify:track:4OdGz2HXDcn7NgtJP7dUOf","Me Alborotas","bloque 53","Tumba Puchunga","1","3","323666","spotify:user:ortega.sergio","2014-04-25T22:55:43Z"
"spotify:track:6SFE3MfRIXzyXVKzWIwrIw","Este Loco Que Te Mira","Marc Anthony","Dos Clásicos","1","2","292986","spotify:user:ortega.sergio","2014-04-25T23:00:06Z"
"spotify:track:0fx8218dJ8gOmhnfbgqvww","Mentirosa","Louie Ramirez - Ray de La Paz","Exitos: Louie Ramirez - Ray de La Paz","1","1","341786","spotify:user:ortega.sergio","2014-04-25T23:02:10Z"
"spotify:track:3owP1shIpUdFfkBhLuiLiE","Quisiera Llorar","Grupo Extra","Simplemente Lo Mejor de la Bachata Urbana","1","12","236426","spotify:user:ortega.sergio","2014-05-07T10:50:01Z"
"spotify:track:5A9AILetvfQg3LHyX5X0pV","Yo También","Romeo Santos, Marc Anthony","Fórmula, Vol. 2 (Deluxe Edition)","1","9","306453","spotify:user:ortega.sergio","2014-11-06T11:50:37Z"
"spotify:track:47TyfLrGhYHHyyQWk64d0M","Flor Pálida","Marc Anthony","3.0","1","3","280453","spotify:user:ortega.sergio","2014-11-12T09:58:15Z"
"spotify:track:6QFqWrgAVtL3cQyzqo1XYU","Ave Maria Lola","Conjunto Imagen","The Rough Guide To Salsa Dance","1","1","259466","spotify:user:ortega.sergio","2015-02-17T10:10:19Z"
"spotify:track:6gvj6t0YgI4hpSZpKqIMDO","Via","Al DeLory","Floreando/Salsa Jazz","1","2","277306","spotify:user:ortega.sergio","2015-02-21T16:20:48Z"
"spotify:track:2v92m9tXsxxn39TSsLicXU","Desde que no estas","Rey Ruiz","Fenomenal","1","4","273573","spotify:user:ortega.sergio","2015-02-21T16:21:55Z"
"spotify:track:6cJLfIqwh0tCKRjYM3WpZ5","Darte un Beso","Prince Royce","Soy el Mismo","1","3","206933","spotify:user:ortega.sergio","2015-03-24T08:47:18Z"
"spotify:track:3fPMRb2gcFTZcYmR0bXnDc","Te Robaré","Prince Royce","Soy el Mismo","1","2","219053","spotify:user:ortega.sergio","2015-03-24T09:01:14Z"
"spotify:track:5iwgEFKEktjBBZV3C9TTZj","Idilio","Willie Colón","Hecho En Puerto Rico","1","1","309640","spotify:user:ortega.sergio","2015-03-24T09:49:52Z"
"spotify:track:6YsbuvDVJYp5z8Azn9D9Us","Bailando - Official Salsa Version","Issac Delgado, Gente De Zona, Descemer Bueno","Latin Hits 2015 Club Edition - 60 Latin Music Hits (Salsa, Bachata, Dembow, Merengue, Reggaeton, Urbano, Timba, Cubaton, Kuduro, Latin Fitness)","1","1","273160","spotify:user:ortega.sergio","2015-05-09T09:31:33Z"
"spotify:track:0aqo6ivDYVoAZFLjxrRLuD","Lo Malo Se Va Bailando","Alex Matos","Musica Dominicana 2015 - 20 Exitos Made in RD (Salsa - Bachata - Dembow - Merengue)","1","1","255426","spotify:user:ortega.sergio","2015-05-09T09:40:46Z"
"spotify:track:6CKlQHQIxhWtq7MnEJ6QCz","Hilito","Romeo Santos","Fórmula, Vol. 2 (Deluxe Edition)","1","8","234760","spotify:user:ortega.sergio","2015-05-09T09:51:32Z"
"spotify:track:3WMDCquO5oCMzqNH5tDmsd","Que Suenen los Tambores","Víctor Manuelle","Que Suenen los Tambores","1","2","255120","spotify:user:ortega.sergio","2015-09-22T07:20:43Z"
"spotify:track:14XQClWbLwmDywY9wVaDiG","Lluvia","Eddie Santiago","Pura Salsa","1","1","298360","spotify:user:ortega.sergio","2017-04-08T08:03:40Z"
"spotify:track:1s1whYrcoPulCRywDlH51u","","","","1","6","323573","spotify:user:ortega.sergio","2017-04-08T08:04:13Z"
"spotify:track:3zOLFpLMw06vas82vcu5ug","Fabricando Fantasias - Salsa Version","Tito Nieves","Salsa Legends","1","3","274640","spotify:user:ortega.sergio","2017-04-08T09:38:51Z"
"spotify:track:3WXfQDsASfXrSojk9WB3aR","En Barranquilla Me Quedo","Joe Arroyo, La Verdad","32 Cañonazos","1","4","312480","spotify:user:ortega.sergio","2017-11-09T20:15:23Z"
"spotify:track:00Ro1lnV3V6i87aY4t8Q43","La rebelion","Joe Arroyo","Sabor a Salsa","1","5","376013","spotify:user:ortega.sergio","2018-01-10T09:13:36Z"
"spotify:track:4fZrgC2yPod6nIUvxPJ5aC","Agua Que Va Caer","Tromboranga","Tromboranga","1","11","283293","spotify:user:ortega.sergio","2018-01-10T09:14:48Z"
